user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,difficulty_level_enc,cert_offered_enc
6777,4784,Cloud Computing Essentials,Jessica Martinez,0.22421052631578947,Yes,Intermediate,2.2,13605,0.47891315219203195,0.822,Yes,20.88,8,2,1
27252,8262,Stock Market and Trading Strategies,Benjamin Lewis,0.4778947368421052,Yes,Intermediate,3.9,36183,0.7053467244540756,0.495,Yes,28.71,6,2,1
9475,5687,Ethical Hacking Masterclass,Michael Brown,0.7947368421052632,Yes,Advanced,5.0,46252,0.0775129188198033,0.467,Yes,38.49,4,0,1
40295,9566,Personal Finance and Wealth Building,Emma Harris,0.4663157894736842,No,Advanced,5.0,46231,0.958180530088348,0.724,Yes,14.25,6,0,0
21960,6205,Fundamentals of Digital Marketing,David Wilson,0.94,Yes,Intermediate,3.4,8123,0.9562010335055843,0.744,No,10.23,3,2,1
29321,2387,Stock Market and Trading Strategies,Liam Adams,0.5357894736842106,Yes,Beginner,2.3,7305,0.606080180030005,0.887,Yes,28.22,2,1,1
3749,7006,Stock Market and Trading Strategies,Olivia Taylor,0.9147368421052633,Yes,Advanced,3.6,41894,0.5197324554092349,0.941,Yes,30.2,8,0,1
31969,6105,Cybersecurity for Professionals,Daniel White,0.5831578947368421,Yes,Advanced,3.3,35160,0.04256959493248874,0.937,No,3.1,5,0,1
32563,3978,Photography and Video Editing,Sophia Anderson,0.5821052631578947,No,Advanced,4.7,47215,0.9653275545924321,0.734,Yes,15.41,5,0,0
13546,2352,Mobile App Development with Swift,Benjamin Lewis,0.024210526315789474,Yes,Beginner,5.0,49505,0.1594224037339556,0.511,Yes,2.76,5,1,1
664,2667,Fundamentals of Digital Marketing,Jessica Martinez,0.3010526315789474,Yes,Beginner,4.0,8794,0.5929738289714952,0.633,No,26.34,3,1,1
34767,7320,Project Management Fundamentals,Liam Adams,0.6968421052631579,No,Beginner,2.9,38900,0.6554425737622936,0.746,Yes,42.61,2,1,0
7995,5496,Graphic Design with Canva,Dr. Robert Davis,0.7221052631578946,Yes,Advanced,4.5,3561,0.12143690615102516,0.705,Yes,7.3,3,0,1
28022,6428,Game Development with Unity,Benjamin Lewis,0.10736842105263156,Yes,Advanced,3.7,30465,0.1343973995665944,0.687,Yes,34.15,2,0,1
30304,282,Mobile App Development with Swift,Sarah Lee,0.41263157894736846,No,Beginner,3.6,14413,0.18519753292215368,0.724,Yes,20.87,5,1,0
3305,8854,AI for Business Leaders,Prof. Emily Johnson,0.6694736842105262,Yes,Intermediate,3.7,41114,0.6526504417402901,0.636,Yes,20.51,7,2,1
46577,8672,Project Management Fundamentals,David Wilson,0.4873684210526315,Yes,Beginner,4.2,1885,0.4943740623437239,0.914,Yes,25.03,7,1,1
39354,6763,Networking and System Administration,Charlotte King,0.1631578947368421,No,Intermediate,4.1,21423,0.17936322720453407,0.862,No,1.0,5,2,0
17676,7076,DevOps and Continuous Deployment,Prof. Emily Johnson,0.4263157894736842,Yes,Beginner,4.0,41078,0.34999583263877304,0.672,Yes,19.33,6,1,1
44418,5326,Game Development with Unity,Dr. Mia Walker,0.7610526315789474,Yes,Advanced,4.7,6864,0.7047007834639106,0.741,Yes,6.62,3,0,1
23939,8741,Mobile App Development with Swift,Alexander Young,0.6568421052631579,No,Beginner,4.9,21167,0.5514252375395898,0.744,Yes,45.39,7,1,0
23665,8835,Personal Finance and Wealth Building,Dr. John Smith,0.39368421052631575,Yes,Beginner,2.7,12830,0.11085180863477244,0.661,Yes,19.42,4,1,1
1637,9180,Python for Beginners,Charlotte King,0.01894736842105263,Yes,Intermediate,3.1,20461,0.9662235372562095,0.535,Yes,17.25,1,2,1
20081,7232,Project Management Fundamentals,Olivia Taylor,0.19157894736842104,Yes,Beginner,3.6,30501,0.7804217369561594,0.718,No,31.21,4,1,1
27729,364,Ethical Hacking Masterclass,Dr. John Smith,0.8842105263157896,Yes,Beginner,4.3,3262,0.14360726787797967,0.735,No,2.82,3,1,1
49851,7386,Personal Finance and Wealth Building,Jessica Martinez,0.005263157894736845,Yes,Beginner,3.6,44691,0.4701825304217369,0.887,Yes,1.0,8,1,1
26737,3688,Photography and Video Editing,Liam Adams,0.5263157894736843,Yes,Intermediate,5.0,18662,0.6204575762627104,0.683,Yes,12.63,4,2,1
28674,6551,Networking and System Administration,Benjamin Lewis,0.5642105263157895,Yes,Advanced,4.3,28457,0.8081555259209868,0.604,No,22.65,5,0,1
37506,4066,Ethical Hacking Masterclass,Emma Harris,0.38842105263157894,No,Intermediate,4.3,12679,0.20490915152525419,0.681,Yes,11.52,2,2,0
47324,5178,DevOps and Continuous Deployment,Ethan Hall,0.032631578947368414,Yes,Intermediate,2.7,10330,0.012210368394732454,0.659,Yes,34.92,4,2,1
46646,3980,Fitness and Nutrition Coaching,Emma Harris,0.5673684210526315,No,Beginner,3.6,31850,0.6671320220036673,0.651,Yes,6.97,0,1,0
855,2313,Python for Beginners,Ethan Hall,0.9210526315789473,No,Intermediate,3.3,21747,0.8942323720620103,0.963,Yes,43.3,1,2,0
24549,9542,Personal Finance and Wealth Building,Benjamin Lewis,0.9663157894736842,No,Beginner,3.7,3389,0.3828763127187864,0.722,Yes,22.21,6,1,0
38624,9362,Stock Market and Trading Strategies,Olivia Taylor,0.928421052631579,Yes,Advanced,3.8,48867,0.06051008501416902,0.693,Yes,25.34,3,0,1
7393,6512,Cybersecurity for Professionals,Isabella Scott,0.5157894736842106,Yes,Beginner,5.0,21100,0.8100308384730788,1.0,Yes,32.59,3,1,1
46718,591,Python for Beginners,Charlotte King,0.7231578947368422,Yes,Intermediate,4.2,37071,0.09993332222037006,0.788,Yes,1.0,6,2,1
21557,5959,Game Development with Unity,Olivia Taylor,0.5010526315789474,Yes,Intermediate,2.1,25601,0.501000166694449,0.373,Yes,1.0,6,2,1
38560,7148,Game Development with Unity,Sarah Lee,0.6789473684210525,Yes,Beginner,2.4,34286,0.7707117852975496,1.0,Yes,4.81,4,1,1
26310,7305,Stock Market and Trading Strategies,Ethan Hall,0.07578947368421052,Yes,Intermediate,3.4,45029,0.05857226204367394,0.586,Yes,31.28,6,2,1
21920,8876,Cloud Computing Essentials,Daniel White,0.7315789473684211,Yes,Intermediate,4.4,36857,0.69469911651942,0.84,No,61.93,3,2,1
4932,131,Mobile App Development with Swift,Benjamin Lewis,0.54,Yes,Beginner,5.0,46642,0.944303217202867,0.909,Yes,16.06,5,1,1
32971,3744,Networking and System Administration,Dr. Robert Davis,0.8210526315789473,No,Intermediate,4.2,13318,0.42500833472245364,0.786,No,55.33,6,2,0
44216,6966,Advanced Machine Learning,Michael Brown,0.7452631578947368,Yes,Beginner,3.7,46540,0.038589764960826806,0.604,Yes,26.77,4,1,1
12689,1973,Fundamentals of Digital Marketing,Dr. Robert Davis,0.5073684210526317,No,Intermediate,3.8,18458,0.6253333888981497,1.0,Yes,1.0,4,2,0
25343,6578,Graphic Design with Canva,Dr. Robert Davis,0.30210526315789477,No,Intermediate,4.6,20498,0.4884147357892981,0.868,No,9.24,8,2,0
37158,2155,DevOps and Continuous Deployment,Charlotte King,0.7315789473684211,No,Advanced,3.9,13229,0.370665944324054,0.571,Yes,5.07,2,0,0
2328,2074,Fitness and Nutrition Coaching,Ethan Hall,0.5610526315789472,Yes,Beginner,3.9,8226,0.8320345057509584,0.719,No,48.03,6,1,1
40773,4009,Mobile App Development with Swift,Olivia Taylor,0.43999999999999995,Yes,Advanced,3.6,5658,0.7884022337056176,0.59,Yes,15.17,4,0,1
40546,2687,Photography and Video Editing,Dr. John Smith,0.38526315789473686,Yes,Beginner,3.2,10580,0.5267336222703785,0.704,Yes,1.0,7,1,1
198,6522,Cloud Computing Essentials,Daniel White,0.7126315789473685,Yes,Intermediate,3.6,37004,0.9582013668944823,0.601,Yes,14.29,2,2,1
23510,7816,Graphic Design with Canva,Dr. John Smith,0.5094736842105263,Yes,Advanced,3.5,17448,0.23578929821636935,0.721,Yes,58.11,7,0,1
34699,7192,Stock Market and Trading Strategies,Daniel White,0.8378947368421052,Yes,Beginner,3.8,31568,0.202262877146191,0.806,Yes,37.21,6,1,1
44543,8461,Fundamentals of Digital Marketing,Jessica Martinez,0.6452631578947368,No,Advanced,3.1,39695,0.3068428071345224,0.616,Yes,34.51,8,0,0
15088,2379,Ethical Hacking Masterclass,Dr. Mia Walker,0.39684210526315794,Yes,Intermediate,2.9,6858,0.20870145024170694,0.845,Yes,13.45,10,2,1
22672,7398,Graphic Design with Canva,Alexander Young,0.7473684210526315,Yes,Beginner,4.0,12553,0.2542298716452742,0.541,Yes,15.95,7,1,1
25185,3260,DevOps and Continuous Deployment,Michael Brown,0.02947368421052632,Yes,Beginner,3.1,37463,0.3719994999166527,0.976,Yes,1.0,3,1,1
27849,4843,Public Speaking Mastery,Emma Harris,0.2831578947368421,No,Beginner,4.6,285,0.4331763627271211,0.819,Yes,1.0,8,1,0
42108,5262,Cybersecurity for Professionals,Liam Adams,0.41578947368421054,Yes,Beginner,3.5,48715,0.688198033005501,1.0,No,28.08,4,1,1
20667,3118,Public Speaking Mastery,Daniel White,0.52,Yes,Beginner,4.2,28151,0.16127687947991332,0.896,No,18.74,6,1,1
44358,8435,Fundamentals of Digital Marketing,Ethan Hall,0.47157894736842104,No,Beginner,4.4,9035,0.44803300550091674,0.793,Yes,7.8,5,1,0
15709,4869,Cybersecurity for Professionals,Prof. Emily Johnson,0.7115789473684211,Yes,Beginner,3.9,9254,0.326679446574429,0.717,Yes,4.46,1,1,1
26371,5871,DevOps and Continuous Deployment,Dr. Robert Davis,0.763157894736842,Yes,Beginner,3.8,10768,0.4761418569761627,0.774,Yes,32.38,6,1,1
49812,5272,Project Management Fundamentals,Liam Adams,0.0010526315789473675,Yes,Intermediate,3.3,41942,0.5751791965327555,0.828,Yes,40.7,6,2,1
2812,4637,Python for Beginners,Dr. Mia Walker,0.9063157894736842,No,Advanced,4.6,14823,0.6895315885980997,0.745,Yes,23.44,7,0,0
47012,2067,Cloud Computing Essentials,Jessica Martinez,0.05894736842105262,Yes,Intermediate,3.6,27289,0.7734205700950157,0.668,No,31.38,7,2,1
6547,6078,Networking and System Administration,Sophia Anderson,0.047368421052631574,Yes,Intermediate,5.0,1021,0.49677029504917486,0.5,Yes,19.85,8,2,1
34755,3551,Personal Finance and Wealth Building,Charlotte King,0.19157894736842104,Yes,Beginner,4.9,20835,0.5092098683113851,1.0,Yes,32.54,2,1,1
30207,3248,Personal Finance and Wealth Building,Ethan Hall,0.38842105263157894,Yes,Beginner,3.5,42573,0.42948824804134017,0.974,No,20.59,3,1,1
41107,8413,Project Management Fundamentals,Benjamin Lewis,0.7842105263157895,Yes,Beginner,3.1,41770,0.5501750291715286,0.581,Yes,15.36,6,1,1
11412,7726,Game Development with Unity,James Clark,0.27473684210526317,Yes,Beginner,4.5,13001,0.5468828138023004,0.645,Yes,19.01,4,1,1
2912,7761,Cloud Computing Essentials,Olivia Taylor,0.614736842105263,No,Beginner,3.5,46818,0.7697741290215036,0.669,Yes,2.35,4,1,0
1735,583,DevOps and Continuous Deployment,Dr. John Smith,0.29473684210526313,No,Intermediate,3.1,4837,0.718078013002167,0.728,Yes,1.0,3,2,0
18228,7910,Ethical Hacking Masterclass,Sarah Lee,0.9221052631578948,Yes,Beginner,5.0,32445,0.6447741290215036,0.983,Yes,30.9,1,1,1
8681,4421,Blockchain and Decentralized Applications,David Wilson,0.8178947368421052,No,Beginner,3.9,12929,0.0541131855309218,0.776,Yes,10.9,5,1,0
19361,6779,Fundamentals of Digital Marketing,James Clark,0.7915789473684212,Yes,Intermediate,3.1,12186,0.21616102683780625,0.862,Yes,1.9,8,2,1
18344,1441,Blockchain and Decentralized Applications,Emma Harris,0.6463157894736842,Yes,Intermediate,3.8,11588,0.9596599433238872,0.5,Yes,43.01,6,2,1
5760,4119,Project Management Fundamentals,Sarah Lee,0.811578947368421,Yes,Beginner,4.2,27111,0.5456951158526421,0.506,Yes,12.19,8,1,1
23079,2427,Cybersecurity for Professionals,Liam Adams,0.4168421052631579,Yes,Beginner,4.5,28795,0.3242415402567094,0.725,No,2.91,9,1,1
35154,9826,DevOps and Continuous Deployment,Emma Harris,0.2894736842105263,No,Advanced,3.8,17492,0.2508126354392398,0.632,No,22.57,6,0,0
11112,8381,Fitness and Nutrition Coaching,Prof. Emily Johnson,0.08105263157894735,No,Beginner,2.1,32331,0.30650941823637273,0.664,No,24.26,6,1,0
37505,7812,Ethical Hacking Masterclass,Olivia Taylor,0.4768421052631579,No,Beginner,3.0,47808,0.18103017169528252,0.749,Yes,1.0,5,1,0
1803,642,Graphic Design with Canva,Dr. John Smith,0.3736842105263158,Yes,Advanced,5.0,12117,0.8507876312718786,0.645,Yes,48.9,3,0,1
8156,4794,AI for Business Leaders,Emma Harris,0.6778947368421053,No,Intermediate,4.3,30893,0.8231163527254542,0.672,No,18.53,3,2,0
8121,4937,Data Visualization with Tableau,Jessica Martinez,0.9010526315789473,No,Beginner,5.0,44600,0.956242707117853,0.855,No,4.57,4,1,0
39385,4124,Personal Finance and Wealth Building,Olivia Taylor,0.5126315789473685,Yes,Advanced,3.6,36050,0.8266586097682946,0.737,Yes,47.28,4,0,1
47026,6817,Cloud Computing Essentials,David Wilson,0.7684210526315789,Yes,Advanced,4.8,18970,0.8364310718453075,0.603,Yes,41.6,5,0,1
47255,7447,Game Development with Unity,James Clark,0.19684210526315787,Yes,Beginner,4.2,26261,0.9162568761460244,0.642,Yes,1.0,11,1,1
21919,3668,AI for Business Leaders,Sarah Lee,0.7010526315789474,No,Beginner,3.4,457,0.2708993165527588,0.496,Yes,49.29,7,1,0
20446,6007,Data Visualization with Tableau,Dr. John Smith,0.2831578947368421,No,Beginner,3.4,24496,0.34105684280713444,0.401,Yes,27.29,4,1,0
30307,2847,Mobile App Development with Swift,Isabella Scott,0.6673684210526316,No,Beginner,5.0,36939,0.35449658276379387,0.779,Yes,22.81,3,1,0
16647,3630,Project Management Fundamentals,Daniel White,0.44315789473684214,Yes,Intermediate,3.8,21067,0.5578013002167027,0.695,Yes,20.91,11,2,1
31066,1019,Cybersecurity for Professionals,Prof. Emily Johnson,0.7736842105263158,Yes,Advanced,4.2,31542,0.2997791298549758,0.779,No,34.45,6,0,1
25200,8749,Cybersecurity for Professionals,Jessica Martinez,0.5021052631578948,No,Beginner,3.3,29061,0.8519753292215368,0.401,Yes,17.47,5,1,0
41977,7775,Data Visualization with Tableau,Prof. Emily Johnson,0.09157894736842104,No,Intermediate,3.9,33653,0.787672945490915,0.913,Yes,26.93,2,2,0
16372,9007,Stock Market and Trading Strategies,David Wilson,0.23894736842105263,Yes,Intermediate,5.0,12174,0.6731746957826303,0.756,No,1.0,6,2,1
11836,9021,AI for Business Leaders,Jessica Martinez,0.7,Yes,Beginner,3.7,12222,0.3115935989331555,0.93,Yes,21.18,9,1,1
45937,5298,Game Development with Unity,Sophia Anderson,0.09368421052631579,Yes,Advanced,2.9,32236,0.25437572928821467,0.83,Yes,18.17,7,0,1
2050,8739,Fundamentals of Digital Marketing,Prof. Emily Johnson,0.7105263157894737,No,Intermediate,2.0,37812,0.31321886981163527,0.671,Yes,14.16,6,2,0
31617,3493,Python for Beginners,William Thomas,0.9052631578947368,Yes,Advanced,3.8,15577,0.5343598933155526,0.775,Yes,24.71,8,0,1
38192,9272,Ethical Hacking Masterclass,Michael Brown,0.5221052631578948,Yes,Advanced,5.0,23353,0.2550633438906484,0.69,Yes,40.65,8,0,1
47358,1595,Personal Finance and Wealth Building,William Thomas,0.9084210526315788,Yes,Beginner,3.4,48879,0.07655442573762293,0.912,Yes,33.38,8,1,1
7159,8880,Ethical Hacking Masterclass,Emma Harris,0.19473684210526315,Yes,Beginner,2.7,22763,0.828554759126521,0.665,Yes,24.46,1,1,1
43017,2959,Fundamentals of Digital Marketing,Ethan Hall,0.12526315789473683,Yes,Intermediate,4.6,15729,0.5517377896316052,0.554,Yes,15.14,5,2,1
7401,8766,Fundamentals of Digital Marketing,Olivia Taylor,0.3431578947368421,Yes,Advanced,3.5,19075,0.04809134855809302,0.784,Yes,10.21,6,0,1
42643,5225,Cloud Computing Essentials,Michael Brown,0.5021052631578948,Yes,Intermediate,3.6,15318,0.304654942490415,0.768,Yes,47.3,4,2,1
15152,911,AI for Business Leaders,Prof. Emily Johnson,0.8705263157894736,Yes,Beginner,3.9,9935,0.8256376062677112,0.724,Yes,28.59,3,1,1
1155,9208,Advanced Machine Learning,Jessica Martinez,0.43368421052631584,Yes,Intermediate,5.0,44496,0.9224662443740623,0.73,Yes,34.82,5,2,1
4500,5291,Cybersecurity for Professionals,Sophia Anderson,0.7021052631578948,No,Advanced,2.8,15878,0.7363935655942657,0.94,Yes,16.77,7,0,0
6296,8987,Fundamentals of Digital Marketing,Charlotte King,0.43894736842105264,Yes,Intermediate,2.6,11325,0.19632438739789965,0.779,Yes,8.83,5,2,1
12184,1334,Python for Beginners,Alexander Young,0.07052631578947367,No,Beginner,3.9,18018,0.40260876812802127,0.88,Yes,16.1,6,1,0
29300,2796,Personal Finance and Wealth Building,Dr. Mia Walker,0.9652631578947368,Yes,Beginner,3.3,30527,0.6898858143023837,0.614,Yes,25.56,5,1,1
12875,4263,Blockchain and Decentralized Applications,Jessica Martinez,0.8905263157894736,No,Intermediate,4.3,17457,0.7774420736789465,0.792,No,31.58,10,2,0
32712,6137,Cybersecurity for Professionals,Dr. Robert Davis,0.37473684210526315,Yes,Intermediate,5.0,15011,0.32617936322720453,0.667,No,1.0,7,2,1
5540,7892,Data Visualization with Tableau,Charlotte King,0.09473684210526315,No,Intermediate,3.8,28842,0.18519753292215368,0.789,Yes,15.41,9,2,0
42406,9216,Graphic Design with Canva,Ethan Hall,0.20105263157894737,Yes,Advanced,3.7,49417,0.9223412235372562,0.712,Yes,1.91,3,0,1
48355,163,Public Speaking Mastery,Jessica Martinez,0.19157894736842104,Yes,Intermediate,4.0,44480,0.5918903150525087,0.627,Yes,1.0,4,2,1
2558,2683,DevOps and Continuous Deployment,James Clark,0.2347368421052632,Yes,Beginner,3.4,12847,0.14083597266211034,0.628,Yes,47.71,1,1,1
38361,5182,Networking and System Administration,David Wilson,0.14,Yes,Beginner,2.6,30446,0.2434364060676779,0.673,Yes,24.1,4,1,1
2201,3178,Mobile App Development with Swift,Dr. John Smith,0.40421052631578946,Yes,Beginner,3.9,38095,0.819949158193032,0.749,No,19.55,6,1,1
46941,9360,Personal Finance and Wealth Building,Daniel White,0.5905263157894738,No,Advanced,3.4,43033,0.17800883480580093,0.912,Yes,19.11,8,0,0
2962,4496,Cybersecurity for Professionals,Dr. Mia Walker,0.3,Yes,Beginner,2.4,41258,0.24547841306884477,0.588,Yes,16.53,9,1,1
46976,3820,Stock Market and Trading Strategies,Michael Brown,0.8031578947368421,Yes,Beginner,4.1,16532,0.7252667111185197,0.891,No,15.69,8,1,1
21358,8550,Cloud Computing Essentials,Sophia Anderson,0.9505263157894737,Yes,Advanced,3.9,23552,0.6819678279713286,0.659,Yes,29.8,6,0,1
11970,9448,Ethical Hacking Masterclass,Sarah Lee,0.8410526315789475,No,Intermediate,4.0,6360,0.5543632272045341,0.815,Yes,8.42,1,2,0
2870,679,Cloud Computing Essentials,David Wilson,0.7147368421052631,Yes,Beginner,3.4,41541,0.5884730788464744,0.531,No,19.15,3,1,1
46761,446,Personal Finance and Wealth Building,William Thomas,0.7021052631578948,No,Beginner,3.2,10411,0.7058676446074345,0.725,Yes,10.07,4,1,0
28644,1641,Data Visualization with Tableau,Emma Harris,0.8852631578947368,No,Advanced,2.2,7804,0.28154692448741453,0.757,Yes,22.78,9,0,0
24737,6160,Public Speaking Mastery,Ethan Hall,0.004210526315789477,Yes,Advanced,4.4,9888,0.09093182197032838,0.78,Yes,14.35,8,0,1
38468,8246,Personal Finance and Wealth Building,Michael Brown,0.33789473684210525,Yes,Beginner,4.6,2330,0.1627354559093182,0.88,Yes,3.06,4,1,1
23329,7934,Graphic Design with Canva,Liam Adams,0.6484210526315788,Yes,Beginner,3.2,18253,0.17734205700950156,0.525,Yes,27.64,4,1,1
25877,4845,DevOps and Continuous Deployment,Sarah Lee,0.3073684210526316,Yes,Beginner,3.5,24081,0.007397066177696275,1.0,Yes,13.47,7,1,1
21296,3983,Project Management Fundamentals,Jessica Martinez,0.3442105263157895,Yes,Beginner,4.5,23097,0.5150025004167361,0.895,Yes,12.35,8,1,1
3988,8210,Stock Market and Trading Strategies,Sophia Anderson,0.9642105263157894,Yes,Advanced,4.3,40430,0.44740790131688607,0.759,Yes,52.79,15,0,1
22400,772,Ethical Hacking Masterclass,Olivia Taylor,0.628421052631579,No,Advanced,3.9,34514,0.547507917986331,0.481,Yes,38.62,5,0,0
46215,6693,Cloud Computing Essentials,Alexander Young,0.17052631578947366,Yes,Beginner,3.0,38851,0.561801966994499,0.733,Yes,21.93,7,1,1
33987,9512,Personal Finance and Wealth Building,Isabella Scott,0.6694736842105262,No,Beginner,2.0,30357,0.09730788464744121,0.806,Yes,57.01,4,1,0
20881,1599,Python for Beginners,James Clark,0.7989473684210526,No,Beginner,3.1,47173,0.05005000833472245,0.834,Yes,9.32,5,1,0
4736,7236,Public Speaking Mastery,Liam Adams,0.6357894736842107,No,Beginner,3.4,33844,0.15983913985664278,0.864,No,8.87,5,1,0
44065,7569,Networking and System Administration,Sophia Anderson,0.3336842105263158,Yes,Intermediate,2.8,13734,0.4943532255375895,0.65,Yes,11.13,5,2,1
4556,3554,Fundamentals of Digital Marketing,Michael Brown,0.20631578947368423,Yes,Beginner,3.3,10883,0.5528421403567261,0.517,Yes,22.0,5,1,1
41915,6832,DevOps and Continuous Deployment,Benjamin Lewis,0.7821052631578946,No,Beginner,4.6,12932,0.7297257876312719,0.747,Yes,32.92,7,1,0
40819,19,Personal Finance and Wealth Building,Ethan Hall,0.7663157894736841,Yes,Beginner,4.5,45092,0.4807051175195865,0.778,Yes,30.39,6,1,1
